R, 36, 37, 38, 39, 40, 41, 42
9E08, 4.676E-11, 3.033E-11, 1.966E-11, 1.274E-11, 8.248E-12, 5.339E-12, 3.454E-12
1E09, 4.777E-11, 3.105E-11, 2.018E-11, 1.310E-11, 8.501E-12, 5.515E-12, 3.576E-12
2E09, 5.400E-11, 3.561E-11, 2.346E-11, 1.545E-11, 1.017E-11, 6.688E-12, 4.397E-12
3E09, 5.719E-11, 3.802E-11, 2.526E-11, 1.676E-11, 1.112E-11, 7.372E-12, 4.884E-12
4E09, 5.921E-11, 3.959E-11, 2.645E-11, 1.765E-11, 1.177E-11, 7.846E-12, 5.227E-12
5E09, 6.061E-11, 4.071E-11, 2.731E-11, 1.830E-11, 1.226E-11, 8.205E-12, 5.488E-12
6E09, 6.163E-11, 4.156E-11, 2.798E-11, 1.882E-11, 1.264E-11, 8.491E-12, 5.698E-12
7E09, 6.239E-11, 4.222E-11, 2.851E-11, 1.923E-11, 1.296E-11, 8.726E-12, 5.873E-12
8E09, 6.296E-11, 4.275E-11, 2.894E-11, 1.957E-11, 1.322E-11, 8.925E-12, 6.021E-12
9E09, 6.337E-11, 4.318E-11, 2.931E-11, 1.986E-11, 1.345E-11, 9.096E-12, 6.149E-12
1E10, 6.365E-11, 4.353E-11, 2.962E-11, 2.011E-11, 1.364E-11, 9.246E-12, 6.262E-12
2E10, 6.382E-11, 4.452E-11, 3.110E-11, 2.147E-11, 1.476E-11, 1.013E-11, 6.943E-12
3E10,    --    ,    --    , 3.121E-11, 2.194E-11, 1.525E-11, 1.055E-11, 7.284E-12
4E10,    --    ,    --    ,    --    , 2.197E-11, 1.548E-11, 1.079E-11, 7.494E-12
5E10,    --    ,    --    ,    --    ,    --    , 1.554E-11, 1.094E-11, 7.635E-12
6E10,    --    ,    --    ,    --    ,    --    ,    --    , 1.102E-11, 7.733E-12
7E10,    --    ,    --    ,    --    ,    --    ,    --    , 1.104E-11, 7.801E-12
8E10,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 7.845E-12
9E10,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 7.866E-12
1E11,    --    ,    --    ,    --    ,    --    ,    --    ,    --    , 7.869E-12
