
R,    8,         9,        10,        11,        12,        13,        14    
2E00 ,    **    ,    --    ,    --    ,    --    ,    --    ,    --    ,    --    
3E00 , 6.599E-14, 1.255E-15, 2.385E-17,    --    ,    --    ,    --    ,    --    
4E00 , 1.930E-12, 5.690E-14, 1.668E-15, 4.879E-17,    --    ,    --    ,    --    
5E00 , 1.566E-11, 6.075E-13, 2.344E-14, 9.001E-16, 3.453E-17,    --    ,    --    
6E00 , 6.750E-11, 3.177E-12, 1.487E-13, 6.927E-15, 3.215E-16,    --    ,    --    
7E00 , 2.017E-10, 1.098E-11, 5.948E-13, 3.206E-14, 1.722E-15, 9.227E-17,    --    
8E00 , 4.765E-10, 2.912E-11, 1.770E-12, 1.071E-13, 6.453E-15, 3.878E-16,    --    
9E00 , 9.584E-10, 6.438E-11, 4.300E-12, 2.859E-13, 1.893E-14, 1.250E-15, 8.240E-17
1E01 , 1.716E-09, 1.248E-10, 9.021E-12, 6.492E-13, 4.654E-14, 3.326E-15, 2.371E-16
2E01 , 3.640E-08, 4.045E-09, 4.470E-10, 4.918E-11, 5.389E-12, 5.888E-13, 6.414E-14
3E01 , 1.365E-07, 1.836E-08, 2.456E-09, 3.270E-10, 4.337E-11, 5.735E-12, 7.562E-13
4E01 , 3.003E-07, 4.539E-08, 6.822E-09, 1.021E-09, 1.522E-10, 2.262E-11, 3.352E-12
5E01 , 5.155E-07, 8.456E-08, 1.380E-08, 2.241E-09, 3.625E-10, 5.847E-11, 9.405E-12
6E01 , 7.701E-07, 1.344E-07, 2.333E-08, 4.031E-09, 6.939E-10, 1.191E-10, 2.038E-11
7E01 , 1.054E-06, 1.933E-07, 3.525E-08, 6.398E-09, 1.157E-09, 2.085E-10, 3.749E-11
8E01 , 1.361E-06, 2.598E-07, 4.932E-08, 9.323E-09, 1.756E-09, 3.295E-10, 6.169E-11
9E01 , 1.683E-06, 3.325E-07, 6.532E-08, 1.278E-08, 2.490E-09, 4.836E-10, 9.369E-11
1E02 , 2.016E-06, 4.103E-07, 8.303E-08, 1.673E-08, 3.357E-09, 6.716E-10, 1.340E-10
2E02 , 5.498E-06, 1.327E-06, 3.186E-07, 7.613E-08, 1.812E-08, 4.301E-09, 1.018E-09
3E02 , 8.724E-06, 2.292E-06, 5.986E-07, 1.557E-07, 4.032E-08, 1.041E-08, 2.681E-09
4E02 , 1.157E-05, 3.209E-06, 8.850E-07, 2.430E-07, 6.645E-08, 1.812E-08, 4.926E-09
5E02 , 1.407E-05, 4.061E-06, 1.165E-06, 3.326E-07, 9.463E-08, 2.683E-08, 7.587E-09
6E02 , 1.630E-05, 4.848E-06, 1.434E-06, 4.221E-07, 1.238E-07, 3.618E-08, 1.055E-08
7E02 , 1.829E-05, 5.577E-06, 1.691E-06, 5.101E-07, 1.533E-07, 4.594E-08, 1.372E-08
8E02 , 2.008E-05, 6.252E-06, 1.935E-06, 5.960E-07, 1.829E-07, 5.593E-08, 1.706E-08
9E02 , 2.172E-05, 6.881E-06, 2.167E-06, 6.795E-07, 2.122E-07, 6.605E-08, 2.050E-08
1E03 , 2.321E-05, 7.468E-06, 2.389E-06, 7.605E-07, 2.412E-07, 7.623E-08, 2.403E-08
2E03 , 3.341E-05, 1.180E-05, 4.140E-06, 1.445E-06, 5.025E-07, 1.741E-07, 6.017E-08
3E03 , 3.926E-05, 1.456E-05, 5.360E-06, 1.963E-06, 7.157E-07, 2.601E-07, 9.426E-08
4E03 , 4.316E-05, 1.654E-05, 6.284E-06, 2.375E-06, 8.936E-07, 3.351E-07, 1.253E-07
5E03 , 4.596E-05, 1.804E-05, 7.020E-06, 2.715E-06, 1.046E-06, 4.013E-07, 1.536E-07
6E03 , 4.807E-05, 1.923E-05, 7.626E-06, 3.004E-06, 1.178E-06, 4.604E-07, 1.794E-07
7E03 , 4.969E-05, 2.021E-05, 8.137E-06, 3.254E-06, 1.295E-06, 5.138E-07, 2.032E-07
8E03 , 5.096E-05, 2.103E-05, 8.576E-06, 3.474E-06, 1.400E-06, 5.624E-07, 2.252E-07
9E03 , 5.195E-05, 2.172E-05, 8.958E-06, 3.669E-06, 1.495E-06, 6.070E-07, 2.457E-07
1E04 , 5.271E-05, 2.232E-05, 9.296E-06, 3.844E-06, 1.582E-06, 6.481E-07, 2.648E-07
2E04 , 5.392E-05, 2.546E-05, 1.133E-05, 4.975E-06, 2.171E-06, 9.429E-07, 4.081E-07
3E04 ,    --    , 2.611E-05, 1.230E-05, 5.583E-06, 2.514E-06, 1.127E-06, 5.029E-07
4E04 ,    --    ,    --    , 1.282E-05, 5.971E-06, 2.748E-06, 1.257E-06, 5.731E-07
